country,state,city,station,last_update,pollutant_id,latitude,longitude,pollutant_min,pollutant_max,pollutant_avg,pollution_avg
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",01-06-2026 17:00:00,PM2.5,26.29581,73.082283,18.0,85.0,39.0,43.61
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",01-06-2026 17:00:00,NH3,30.1480566,77.2893471,1.0,6.0,4.0,3.18
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",01-06-2026 17:00:00,NH3,28.296139,74.961696,7.0,11.0,9.0,8.78
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",01-06-2026 17:00:00,NH3,24.041198,74.780702,2.0,5.0,3.0,3.03
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",01-06-2026 17:00:00,CO,28.7256504,77.2011573,50.0,68.0,56.0,56.58
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",01-06-2026 17:00:00,PM2.5,28.5447608,77.3231257,25.0,128.0,62.0,53.75
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",01-06-2026 17:00:00,NH3,25.56752,83.966379,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",01-06-2026 17:00:00,OZONE,28.5898,77.3101,52.0,164.0,160.0,140.64
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",01-06-2026 17:00:00,SO2,17.6336264,75.9132495,3.0,6.0,4.0,4.32
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",01-06-2026 17:00:00,PM10,17.5184,78.278777,31.0,96.0,62.0,55.86
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",01-06-2026 17:00:00,PM10,13.1662,80.2584,26.0,54.0,38.0,36.27
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",01-06-2026 17:00:00,SO2,26.200388,78.147714,1.0,18.0,10.0,7.8
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",01-06-2026 17:00:00,NH3,21.152875,79.0517531,3.0,4.0,3.0,3.38
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",01-06-2026 17:00:00,NO2,26.786682,75.827928,16.0,41.0,27.0,24.23
India,Delhi,Delhi,"ITO, Delhi - CPCB",01-06-2026 17:00:00,SO2,28.628624,77.24106,9.0,35.0,20.0,22.35
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",01-06-2026 17:00:00,PM10,19.23241,72.86895,28.0,64.0,43.0,42.35
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",01-06-2026 17:00:00,NO2,28.2068,76.7997,15.0,51.0,38.0,30.160396239086637
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",01-06-2026 17:00:00,NO2,21.6439,85.599355,12.0,16.0,14.0,14.41
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",01-06-2026 17:00:00,SO2,26.207781,81.245571,6.0,14.0,13.0,8.69
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",01-06-2026 17:00:00,PM2.5,18.616318,73.765797,40.0,91.0,57.0,59.85
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",01-06-2026 17:00:00,PM2.5,29.966942,76.875879,33.0,85.0,64.0,54.1
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",01-06-2026 17:00:00,PM2.5,28.636429,77.201067,8.0,93.0,41.0,38.96
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",01-06-2026 17:00:00,CO,16.711754,81.092095,6.0,25.0,13.0,14.49
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IITM",01-06-2026 17:00:00,PM10,28.6245479,77.3577104,43.0,98.0,70.0,65.22
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.615828,77.271992,12.0,107.0,88.0,74.44
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",01-06-2026 17:00:00,PM10,21.755417,72.139056,44.0,87.0,61.0,63.18
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",01-06-2026 17:00:00,CO,22.624758,75.675238,8.0,36.0,16.0,18.36
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",01-06-2026 17:00:00,SO2,26.181742,91.78063,32.0,41.0,36.0,36.85
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",01-06-2026 17:00:00,CO,28.5504249,77.2159377,5.0,19.0,11.0,11.91
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",01-06-2026 17:00:00,PM2.5,20.832874,85.104082,40.0,170.0,85.0,140.37
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",01-06-2026 17:00:00,PM10,22.5448082,88.3403691,85.0,111.0,96.0,96.8
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",01-06-2026 17:00:00,SO2,25.14389,75.821256,9.0,16.0,12.0,12.0
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",01-06-2026 17:00:00,PM10,28.3419248,77.319699,27.0,316.0,96.0,79.9
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",01-06-2026 17:00:00,NO2,28.018792,73.292658,16.0,62.0,40.0,35.140396239086634
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.62181,77.1944633,8.0,97.0,80.0,66.41
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",01-06-2026 17:00:00,PM2.5,28.593883,76.270653,2.0,353.0,124.0,81.29
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",01-06-2026 17:00:00,CO,19.222279,72.957979,23.0,48.0,23.0,33.06079247817327
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",01-06-2026 17:00:00,SO2,24.041198,74.780702,1.0,7.0,2.0,3.19
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",01-06-2026 17:00:00,SO2,19.710842,77.151824,1.0,4.0,1.0,2.81
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",01-06-2026 17:00:00,NH3,27.19862,77.92066,3.0,3.0,3.0,3.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",01-06-2026 17:00:00,OZONE,22.1910172,83.5197009,62.0,156.0,104.0,129.81
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",01-06-2026 17:00:00,NO2,23.233584,77.400574,14.0,52.0,28.0,29.27
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",01-06-2026 17:00:00,OZONE,26.506177,77.025989,39.0,87.0,70.0,59.93
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",01-06-2026 17:00:00,CO,29.4723508,77.7194031,12.0,37.0,29.0,23.09
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",01-06-2026 17:00:00,NH3,28.6514781,77.1473105,6.0,7.0,6.0,6.74
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.493624,77.201159,14.0,66.0,54.0,50.34
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",01-06-2026 17:00:00,OZONE,28.999264,77.7590354,66.0,185.0,172.0,134.03
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",01-06-2026 17:00:00,OZONE,28.47272,77.482,24.0,129.0,97.0,82.22
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",01-06-2026 17:00:00,NH3,23.243639,72.68994,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",01-06-2026 17:00:00,CO,19.19709,72.82204,54.0,67.0,61.0,59.21
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",01-06-2026 17:00:00,OZONE,27.9002,76.9938,54.0,57.0,56.0,55.53
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",01-06-2026 17:00:00,NO2,22.118125,83.140608,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",01-06-2026 17:00:00,PM10,20.9402359,77.7895248,31.0,84.0,51.0,53.17
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",01-06-2026 17:00:00,NH3,16.536107,80.594233,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",01-06-2026 17:00:00,PM10,26.200388,78.147714,27.0,117.0,64.0,61.9
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",01-06-2026 17:00:00,CO,28.62181,77.1944633,43.0,63.0,48.0,50.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",01-06-2026 17:00:00,SO2,19.9629,79.298714,5.0,9.0,6.0,6.92
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",01-06-2026 17:00:00,OZONE,10.5324,76.2159,28.0,29.0,29.0,28.54
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",01-06-2026 17:00:00,NO2,30.719859,76.738637,20.0,148.0,68.0,76.05
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",01-06-2026 17:00:00,NH3,28.999264,77.7590354,8.0,12.0,9.0,9.21
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",01-06-2026 17:00:00,CO,26.902909,75.836858,6.0,46.0,28.0,19.25
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.530785,77.271255,14.0,61.0,49.0,42.451584956346544
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",01-06-2026 17:00:00,NO2,20.918946,74.776388,5.0,49.0,10.0,17.28
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",01-06-2026 17:00:00,CO,16.802639,75.722694,13.0,36.0,20.0,21.61
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",01-06-2026 17:00:00,CO,28.757294,77.278792,32.0,92.0,54.0,56.53
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",01-06-2026 17:00:00,PM2.5,26.912329,70.909168,23.0,75.0,46.0,47.53
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",01-06-2026 17:00:00,CO,26.203442,78.193251,26.0,56.0,44.0,35.591188717259904
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IITM",01-06-2026 17:00:00,PM2.5,28.6245479,77.3577104,22.0,70.0,46.0,41.68
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",01-06-2026 17:00:00,PM10,9.865935,78.022669,19.986568166554736,56.69778374748153,35.03962390866353,35.03962390866352
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",01-06-2026 17:00:00,OZONE,22.7289,75.8076,4.0,25.0,9.0,13.61
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",01-06-2026 17:00:00,PM10,19.445821,72.7988231,21.0,211.0,95.0,77.38
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",01-06-2026 17:00:00,SO2,28.563262,77.186937,8.0,42.0,19.0,26.25
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",01-06-2026 17:00:00,CO,25.5626095,84.663264,46.0,58.0,51.0,52.15
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",01-06-2026 17:00:00,CO,28.3153,76.9143,6.0,60.0,24.0,28.45
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",01-06-2026 17:00:00,PM2.5,25.560083,87.553265,18.0,50.0,32.0,31.570396239086634
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",01-06-2026 17:00:00,NH3,21.847279,85.416905,5.0,6.0,5.0,6.05
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",01-06-2026 17:00:00,PM2.5,28.710508,77.249485,33.0,250.0,78.0,75.24
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",01-06-2026 17:00:00,OZONE,19.26777,72.97182,16.0,48.0,32.0,31.600396239086635
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",01-06-2026 17:00:00,PM2.5,17.470431,78.566959,19.986568166554736,56.69778374748153,35.03962390866353,35.00922766957687
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",01-06-2026 17:00:00,NH3,28.406963,77.849831,7.0,14.0,10.0,10.42
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",01-06-2026 17:00:00,SO2,25.5803419,91.8942571,24.0,32.0,29.0,28.08
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",01-06-2026 17:00:00,PM10,17.72,83.3,85.0,205.0,123.0,116.21
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",01-06-2026 17:00:00,NO2,21.194815,81.31477,4.0,43.0,16.0,18.84
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",01-06-2026 17:00:00,CO,24.588397,76.172782,42.0,105.0,75.0,72.39
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",01-06-2026 17:00:00,OZONE,19.060498,72.923356,10.0,14.0,14.0,11.66
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",01-06-2026 17:00:00,NH3,22.06047,88.109737,4.0,6.0,5.0,5.03
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",01-06-2026 17:00:00,CO,27.106972,78.000111,10.0,18.0,16.0,13.72
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",01-06-2026 17:00:00,SO2,28.5504249,77.2159377,35.0,37.0,36.0,36.31
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",01-06-2026 17:00:00,PM2.5,23.837789,73.714926,17.0,107.0,41.0,53.99
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",01-06-2026 17:00:00,NO2,19.065931,72.862131,31.0,32.0,31.0,31.45
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",01-06-2026 17:00:00,PM2.5,22.7605581,88.3617589,35.0,54.0,45.0,43.34
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",01-06-2026 17:00:00,SO2,19.083694,72.920967,2.0,5.0,3.0,3.0
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",01-06-2026 17:00:00,NO2,26.071318,91.87488,2.0,9.0,7.0,5.29
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",01-06-2026 17:00:00,PM10,26.8458805,80.9365541,63.0,117.0,84.0,86.79
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",01-06-2026 17:00:00,PM10,24.892047,74.623527,44.0,109.0,82.0,74.88
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",01-06-2026 17:00:00,NO2,26.63086,84.90051,2.0,4.0,3.0,3.15
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",01-06-2026 17:00:00,PM2.5,28.56789,77.250515,3.0,103.0,42.0,37.29
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",01-06-2026 17:00:00,CO,26.86812,81.005119,36.0,42.0,41.0,39.48
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",01-06-2026 17:00:00,PM10,28.493624,77.201159,49.0,100.0,64.0,68.85
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",01-06-2026 17:00:00,SO2,28.694528,77.494705,6.0,102.0,24.0,36.51
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",01-06-2026 17:00:00,PM2.5,22.220833,84.809444,29.0,159.0,87.0,68.04
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",01-06-2026 17:00:00,PM10,22.320153,73.216285,40.0,114.0,62.0,77.56
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",01-06-2026 17:00:00,OZONE,28.806223,76.141105,7.0,16.0,14.0,11.42
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",01-06-2026 17:00:00,NO2,22.410802,73.097923,6.0,57.0,23.0,21.16
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",01-06-2026 17:00:00,NH3,28.6603346,77.3572563,3.0,16.0,9.0,8.41
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",01-06-2026 17:00:00,OZONE,26.470859,74.646594,3.0,146.0,19.0,88.33
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",01-06-2026 17:00:00,PM2.5,22.431,75.5213,16.0,70.0,42.0,40.12
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",01-06-2026 17:00:00,NO2,22.06631475,83.33820077,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",01-06-2026 17:00:00,PM10,26.86812,81.005119,26.0,186.0,55.0,77.31
India,Delhi,Delhi,"JNU, Delhi - DPCC",01-06-2026 17:00:00,NO2,28.540721,77.168544,6.0,33.0,18.0,20.74
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",01-06-2026 17:00:00,SO2,28.493624,77.201159,27.0,30.0,29.0,27.67
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",01-06-2026 17:00:00,OZONE,17.470431,78.566959,27.0,55.0,34.0,39.11079247817327
India,Haryana,Jind,"Police Lines, Jind - HSPCB",01-06-2026 17:00:00,SO2,29.307814,76.337619,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",01-06-2026 17:00:00,PM2.5,22.5448082,88.3403691,56.0,85.0,71.0,64.35
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",01-06-2026 17:00:00,CO,28.6811736,77.3025234,61.0,92.0,65.0,73.49
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",01-06-2026 17:00:00,NH3,19.265594,76.761463,3.0,5.0,4.0,3.79
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",01-06-2026 17:00:00,OZONE,19.9629,79.298714,12.0,26.0,19.0,20.03
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",01-06-2026 17:00:00,CO,27.33853,88.614099,1.0,10.0,4.0,4.72
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",01-06-2026 17:00:00,PM10,23.076793,72.627874,63.0,106.0,82.0,84.98
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",01-06-2026 17:00:00,NH3,13.615387,79.40923,5.0,6.0,5.0,6.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.58028,77.233829,11.0,66.0,42.0,49.93
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",01-06-2026 17:00:00,NH3,28.563262,77.186937,6.0,6.0,6.0,6.48
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",01-06-2026 17:00:00,NO2,28.4706914,77.1099364,2.0,18.0,13.0,8.5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",01-06-2026 17:00:00,CO,19.9591346,73.7788008,7.0,13.0,10.0,9.9
India,Maharashtra,Beed,"Bir, Beed - MPCB",01-06-2026 17:00:00,SO2,18.988474,75.753873,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",01-06-2026 17:00:00,NO2,19.854616,75.905894,15.0,22.0,18.0,17.04
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",01-06-2026 17:00:00,CO,21.613267,73.010555,32.0,44.0,36.0,36.46
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-06-2026 17:00:00,NH3,28.695381,77.181665,7.0,35.0,8.0,21.38
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",01-06-2026 17:00:00,PM10,26.349082,92.68449,30.0,63.0,45.0,45.0
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",01-06-2026 17:00:00,PM10,22.368195,82.746431,12.0,43.0,26.0,22.32
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",01-06-2026 17:00:00,CO,10.5324,76.2159,11.0,18.0,15.0,14.46
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",01-06-2026 17:00:00,NO2,13.328028,75.797056,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",01-06-2026 17:00:00,PM2.5,19.04946,72.923,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",01-06-2026 17:00:00,NH3,20.021503,73.813844,19.986568166554736,56.69778374748153,35.03962390866353,35.008435191403606
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",01-06-2026 17:00:00,PM10,23.221714,72.654328,53.0,86.0,69.0,69.17
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",01-06-2026 17:00:00,PM2.5,27.19862,77.92066,19.986568166554736,56.69778374748153,35.03962390866353,35.039227669576874
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",01-06-2026 17:00:00,NO2,14.675886,77.593027,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",01-06-2026 17:00:00,CO,23.233584,77.400574,1.0,86.0,25.0,20.53
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",01-06-2026 17:00:00,CO,28.2348927,77.8683002,12.0,74.0,45.0,36.6
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",01-06-2026 17:00:00,OZONE,18.536457,73.805454,1.0,20.0,11.0,12.31
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",01-06-2026 17:00:00,NH3,28.6701,76.9254,12.0,13.0,13.0,12.25
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",01-06-2026 17:00:00,OZONE,25.344694,72.626208,19.0,70.0,40.0,42.64079247817327
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",01-06-2026 17:00:00,PM10,19.863756,75.321188,30.0,141.0,62.0,72.26
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",01-06-2026 17:00:00,NH3,12.88925,74.853,2.0,2.0,2.0,2.24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",01-06-2026 17:00:00,CO,25.03636,73.883502,4.0,28.0,14.0,10.46
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",01-06-2026 17:00:00,OZONE,27.106972,78.000111,9.0,12.0,11.0,9.96
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",01-06-2026 17:00:00,CO,22.368195,82.746431,10.0,35.0,20.0,20.28
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",01-06-2026 17:00:00,PM10,22.58157048,88.41002457,42.0,65.0,54.0,50.62
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",01-06-2026 17:00:00,CO,23.508764,87.35444,8.0,25.0,10.0,15.56
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",01-06-2026 17:00:00,PM2.5,13.1662,80.2584,19.0,49.0,34.0,31.54
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",01-06-2026 17:00:00,NO2,25.204762,85.51496,9.0,10.0,9.0,9.14
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",01-06-2026 17:00:00,NO2,18.59051,73.77946,14.0,32.0,20.0,19.94
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",01-06-2026 17:00:00,CO,23.243639,72.68994,4.0,14.0,8.0,8.76
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",01-06-2026 17:00:00,CO,20.021503,73.813844,24.0,32.0,27.0,28.58
India,Bihar,Patna,"Samanpura, Patna - BSPCB",01-06-2026 17:00:00,PM10,25.596727,85.085624,65.0,137.0,102.0,97.37
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",01-06-2026 17:00:00,PM10,23.163798,72.677768,67.0,102.0,83.0,84.59
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",01-06-2026 17:00:00,OZONE,23.163798,72.677768,12.0,76.0,51.0,43.38
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",01-06-2026 17:00:00,CO,21.606865,85.510538,1.0,20.0,17.0,9.51
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",01-06-2026 17:00:00,PM2.5,13.1036,80.2909,37.0,46.0,41.0,40.67
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",01-06-2026 17:00:00,PM10,25.14389,75.821256,47.0,149.0,95.0,99.29
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",01-06-2026 17:00:00,NO2,12.990328,77.5431385,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",01-06-2026 17:00:00,SO2,28.9535882,77.7622941,5.0,11.0,6.0,7.53
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",01-06-2026 17:00:00,PM2.5,29.14056,75.744941,46.0,80.0,56.0,62.87
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",01-06-2026 17:00:00,PM10,27.608912,75.153302,108.0,500.0,333.0,185.88
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",01-06-2026 17:00:00,NH3,24.588397,76.172782,6.0,14.0,8.0,8.96
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",01-06-2026 17:00:00,PM2.5,26.10887,91.589544,29.0,83.0,62.0,48.84
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",01-06-2026 17:00:00,PM10,26.207781,81.245571,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-06-2026 17:00:00,CO,28.647622,77.315809,36.0,38.0,37.0,36.86
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",01-06-2026 17:00:00,SO2,17.528544,78.286195,13.0,34.0,24.0,21.53
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.636429,77.201067,5.0,72.0,55.0,52.82
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",01-06-2026 17:00:00,PM2.5,23.10844,77.511428,51.0,230.0,114.0,92.18
